id,name,image,preview,duration,explicit,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,chord,published
2nmcstJm068qfoxC51c3al,Heartbeat It's A Love Beat,https://i.scdn.co/image/ab67616d0000b273bec6b11ee2b503fa4308d749,https://p.scdn.co/mp3-preview/a93c14aadf06b2cf1eec552ca18bad9bba0ba9e7?cid=9950ac751e34487dbbe027c4fd7f8e99,194893,0,37,0.48,0.761,-9.895,0.0346,0.2,0,0.05,0.794,145.338,6,2010-01-01
63UCz2y3eAmYkkuKZ9WnsT,The Son of Hickory Holler's Tramp,https://i.scdn.co/image/ab67616d0000b2738f44782de8f039ddd8afd15c,https://p.scdn.co/mp3-preview/4ee3c1a3f6099a8e652b1446290474c39e4748d9?cid=9950ac751e34487dbbe027c4fd7f8e99,233173,0,25,0.657,0.562,-11.226,0.0609,0.63,0.00000685,0.0748,0.887,145.326,5,1968-05-15
5u0YB9bpmgEPS2bPhwfRFV,arms,https://i.scdn.co/image/ab67616d0000b27326a2f5224465a369f8abbf88,https://p.scdn.co/mp3-preview/ddd237a50878608d4ad57c1b408be1beabc329fa?cid=9950ac751e34487dbbe027c4fd7f8e99,261213,0,62,0.463,0.755,-7.244,0.0634,0.11,0.00000489,0.103,0.252,145.319,4,2011-05-10
2pfEVSZdq5McocgAYWhgLu,Creeque Alley - Single Version,https://i.scdn.co/image/ab67616d0000b27391d092488eaff72ece2451dd,https://p.scdn.co/mp3-preview/ff6d03176573b2dd797f7beb933cb99316b5ba14?cid=9950ac751e34487dbbe027c4fd7f8e99,228680,0,55,0.615,0.754,-6.104,0.0379,0.721,0,0.077,0.786,145.299,4,1967-01-01
0rWhxNRrN3yj2juc5yRFDF,Mashed Potato,https://i.scdn.co/image/ab67616d0000b273ac4610f43e278cad4e5937b1,https://p.scdn.co/mp3-preview/d6d5dac1b5b8cffb2462bc3ee508c7d71213132c?cid=9950ac751e34487dbbe027c4fd7f8e99,150240,0,15,0.282,0.697,-6.528,0.0378,0.763,0.0000546,0.242,0.646,145.258,9,2014-06-06
7JFysVNd8IeMpKLt4SEjN4,God Gave Rock 'N' Roll To You II,https://i.scdn.co/image/ab67616d0000b2734c5301daa0aed8031488e62c,,320203,0,0,0.444,0.735,-9.74,0.0526,0.112,0,0.637,0.347,145.244,4,1992-05-19
0ildbAb2xouV6u4fsix9r3,One Track Mind,https://i.scdn.co/image/ab67616d0000b2733b7d1cfc577debe03fd3dda2,https://p.scdn.co/mp3-preview/c72e86cb2a5c257f3c177fd97c700740f6188e90?cid=9950ac751e34487dbbe027c4fd7f8e99,128533,0,3,0.571,0.636,-6.877,0.0305,0.0222,0,0.0748,0.96,145.241,10,2003-01-01
0YZ3J8xzGwLOg4yEgST1YK,With A Little Help From My Friends,https://i.scdn.co/image/ab67616d0000b2735bb09aa81ffb17ccf902629f,https://p.scdn.co/mp3-preview/8a89af249b414004d86bcbda00c7931436faa37d?cid=9950ac751e34487dbbe027c4fd7f8e99,312173,0,69,0.307,0.43,-11.333,0.0629,0.288,0.000994,0.0988,0.305,145.224,2,1969-05-01
0827eActpDYORuhgvWB0oY,Brand New Me,https://i.scdn.co/image/ab67616d0000b2739f76cf235d4b3c3403cbbf5b,https://p.scdn.co/mp3-preview/6412e8e8e8a63c22423d5912fa125da23bee1814?cid=9950ac751e34487dbbe027c4fd7f8e99,233560,0,54,0.383,0.328,-12.604,0.0605,0.739,0.000105,0.152,0.154,145.222,0,2012-11-26
7tmRpTD2fwL3z7W9NGGPpz,Never Let Me Go,https://i.scdn.co/image/ab67616d0000b273acee936d01b3fee1b9a8d150,,271377,0,0,0.459,0.728,-3.226,0.0365,0.344,0.00000502,0.38,0.26,145.192,9,2011
41BtDzOBZEVr8ugEpOOmqz,Good Timin,https://i.scdn.co/image/ab67616d0000b273942aa4ed03e5a22728d8cb70,https://p.scdn.co/mp3-preview/ebfaf4e7dc88e900214e2227d84756d14828279d?cid=9950ac751e34487dbbe027c4fd7f8e99,129306,0,4,0.599,0.589,-7.727,0.197,0.689,0.00813,0.145,0.96,145.171,0,2015-03-28
0EYKtEb2mKXxlnMD6aqYig,Sukiyaki,https://i.scdn.co/image/ab67616d0000b273449e044308981945660f6494,https://p.scdn.co/mp3-preview/5d1338acbd80c67bfdc3aded673e0fecb24e06c4?cid=9950ac751e34487dbbe027c4fd7f8e99,187663,0,45,0.406,0.337,-11.157,0.0309,0.643,0,0.159,0.457,145.111,7,2014-03-12
7jsYlbbaAzP2VHkLGlfn6r,Look at Me,https://i.scdn.co/image/ab67616d0000b27314af5b7185324564d027b742,https://p.scdn.co/mp3-preview/36f35619b58d08d06c2bfc24371f3ce1010d0d51?cid=9950ac751e34487dbbe027c4fd7f8e99,272160,0,45,0.64,0.947,-3.925,0.102,0.0581,0,0.0656,0.708,145.108,9,1999-06-07
6sUvNDgdjyC6c2Nffc0biF,Mirror (feat. Wrabel),https://i.scdn.co/image/ab67616d0000b2730675d2476a81a9adc0e62b92,https://p.scdn.co/mp3-preview/c8dfc1393eb8c58c9c36d63ba9b36967e46c5df9?cid=9950ac751e34487dbbe027c4fd7f8e99,221706,0,25,0.667,0.54,-7.768,0.0585,0.221,0,0.0932,0.675,145.106,9,2021-01-15
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889,https://p.scdn.co/mp3-preview/f2e1a575890ecea6d6c1a0a9c183f575cc48cfc5?cid=9950ac751e34487dbbe027c4fd7f8e99,139741,1,79,0.923,0.604,-6.671,0.245,0.017,0,0.272,0.826,145.062,11,2020-03-13
6yBbmHFTxihIDFAerzDMGi,Hold On Tight,https://i.scdn.co/image/ab67616d0000b2735a2bad3ba10ed2a9c5322418,https://p.scdn.co/mp3-preview/296fc393d23e693b28df850b6a3d75bcfd6d203b?cid=9950ac751e34487dbbe027c4fd7f8e99,186600,0,63,0.439,0.794,-11.792,0.0633,0.159,0.00000169,0.434,0.748,145.056,7,1981-08-01
5CR95JVlItpP3WaAIJUskm,Just A Kiss,https://i.scdn.co/image/ab67616d0000b273e539e2698052c39ba7f6132d,,214440,0,0,0.564,0.623,-7.248,0.0318,0.399,0,0.0914,0.307,145.047,1,2011-01-01
3j7wB0zbXzjPjACBhLB8l0,We Can Get Together,https://i.scdn.co/image/ab67616d0000b273c1e97e3b542ffb0713d1bd8d,,226053,0,0,0.677,0.811,-8.183,0.137,0.000381,0.000547,0.111,0.612,145.045,7,2011-08-26
1i1OuCNhNf7JwrlWlFZFu1,That's Not My Name,https://i.scdn.co/image/ab67616d0000b2735a478451a8e3cbd1b11679dc,https://p.scdn.co/mp3-preview/7581d37ad411cfa1c671605798429c2adc0c3052?cid=9950ac751e34487dbbe027c4fd7f8e99,310573,0,60,0.755,0.901,-3.152,0.0893,0.0451,0.0373,0.363,0.959,145.042,9,2007
0GrrLYCH8u81aENhC8FBF4,That's Not My Name,https://i.scdn.co/image/ab67616d0000b2733889f99a8ace496088522cfc,https://p.scdn.co/mp3-preview/7581d37ad411cfa1c671605798429c2adc0c3052?cid=9950ac751e34487dbbe027c4fd7f8e99,310573,0,56,0.755,0.901,-3.152,0.0893,0.0451,0.0373,0.363,0.959,145.042,9,2008-05-19
2DNdEpV9UnsYjL6w1Dp1aS,That's Not My Name,https://i.scdn.co/image/ab67616d0000b273ec6fe061998b64d43e81987c,https://p.scdn.co/mp3-preview/7581d37ad411cfa1c671605798429c2adc0c3052?cid=9950ac751e34487dbbe027c4fd7f8e99,310573,0,51,0.755,0.901,-3.152,0.0893,0.0451,0.0373,0.363,0.959,145.042,9,2008-07-29
19CLG4DCbRTIRCoNyn1teP,We Can Get Together,https://i.scdn.co/image/ab67616d0000b2733551712979f1043329b41c3e,https://p.scdn.co/mp3-preview/f3b051f812eb245281f446fa3b592b0d13b7236b?cid=9950ac751e34487dbbe027c4fd7f8e99,226973,0,48,0.656,0.843,-6.594,0.113,0.000264,0.000357,0.111,0.647,145.039,7,1982-09-06
7dt6x5M1jzdTEt8oCbisTK,Better Now,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,https://p.scdn.co/mp3-preview/1aa169aa2705c55c3c5e8d93dea91b682225ae59?cid=9950ac751e34487dbbe027c4fd7f8e99,231266,1,85,0.68,0.578,-5.804,0.04,0.331,0,0.135,0.341,145.038,10,2018-04-27
36DztiNpSIH5ZHTwmqthHW,Only When I Sleep,https://i.scdn.co/image/ab67616d0000b2736d00cb42d7c7dec2487157ec,https://p.scdn.co/mp3-preview/0f9dcfdd751728634b5d0f76824f9d61da269824?cid=9950ac751e34487dbbe027c4fd7f8e99,261413,0,55,0.495,0.769,-4.581,0.0282,0.0753,0,0.284,0.442,145.031,9,1998-10-17
5OCJzvD7sykQEKHH7qAC3C,God is a woman,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,https://p.scdn.co/mp3-preview/ff8d1a8198f7e7fd12831bffea8b9c95bc62d6ec?cid=9950ac751e34487dbbe027c4fd7f8e99,197546,1,80,0.602,0.658,-5.934,0.0558,0.0233,0.00006,0.237,0.268,145.031,1,2018-08-17
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,https://i.scdn.co/image/ab67616d0000b2731946747b8692919f98918ec4,https://p.scdn.co/mp3-preview/e7980f6596f50ca919f025ad49130dd11ca60f41?cid=9950ac751e34487dbbe027c4fd7f8e99,287733,0,79,0.712,0.967,-5.206,0.047,0.0771,0,0.356,0.895,145.024,7,1989-10-17
2z7dSOS87BhVTTGOopZhC5,I Was Made For Loving You,https://i.scdn.co/image/ab67616d0000b2738e51f8b7b7a9c3ebb9034cba,https://p.scdn.co/mp3-preview/1db742c61707c3055ba8d821c5b2281a333fc4eb?cid=9950ac751e34487dbbe027c4fd7f8e99,188946,0,51,0.352,0.34,-11.925,0.0295,0.349,0,0.0992,0.226,145.024,2,2016-01-29
0UZqLyiCqfEYNFQ9ioNC64,She's Like A Comet,https://i.scdn.co/image/ab67616d0000b273d5073c18eccb79bf2150f1ec,,222893,0,0,0.463,0.931,-3.809,0.0436,0.0000758,0.000867,0.138,0.585,145.013,6,2011-01-01
73vIOb4Q7YN6HeJTbscRx5,Miss You,https://i.scdn.co/image/ab67616d0000b2735b1bff1152ef6d402c9b75a8,https://p.scdn.co/mp3-preview/44c504a7bb97d3ee67be1003326e5362044dce34?cid=9950ac751e34487dbbe027c4fd7f8e99,206000,1,87,0.587,0.742,-6.64,0.0529,0.0128,0.00107,0.146,0.199,145.007,6,2022-08-05
0QXtw4rDLQtpzqPS4uJbZJ,Give Me All Your Luvin',https://i.scdn.co/image/ab67616d0000b273a1e03980266fb9fa105cbc51,https://p.scdn.co/mp3-preview/9da0aa9ce26456c3fb9ec0c7920f481de16cc338?cid=9950ac751e34487dbbe027c4fd7f8e99,202760,0,53,0.68,0.885,-4.345,0.0382,0.00563,0.000756,0.379,0.877,144.998,11,2012-01-01
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,https://p.scdn.co/mp3-preview/56bf05555aca85738ac99236d8fd58a936c47e36?cid=9950ac751e34487dbbe027c4fd7f8e99,205484,1,81,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,0,2020-07-10
1AuH8eXCNIzojMqt5xBrSO,Die For Me (feat. Future & Halsey),https://i.scdn.co/image/ab67616d0000b27391bf597d2ed7528de53f71be,https://p.scdn.co/mp3-preview/340f778064f3b25086c6796ec58bab2af948bae6?cid=9950ac751e34487dbbe027c4fd7f8e99,245280,0,41,0.613,0.656,-2.955,0.047,0.194,0,0.221,0.443,144.99,0,2019-09-06
0Ua0c5HvprnpCVPfXZXZvv,Listen to Your Heart (feat. Edmée) - Furious F. Radio Edit,https://i.scdn.co/image/ab67616d0000b2731556a41fcfab352e27dab818,https://p.scdn.co/mp3-preview/c51a39627ee152847c12539573526e39235a25ad?cid=9950ac751e34487dbbe027c4fd7f8e99,230000,0,10,0.564,0.983,-5.737,0.0421,0.013,0.00661,0.344,0.418,144.985,11,2016-12-09
4ebOl4StIjtrHteTl5NZhB,Hot,https://i.scdn.co/image/ab67616d0000b27359c1960ef8f6d502269b8008,,203906,0,0,0.585,0.931,-3.784,0.0847,0.0188,0.00000174,0.296,0.522,144.985,8,2007
710zARjDZFnODiJJ4kFPmY,The Boys Of Summer - Radio Version,https://i.scdn.co/image/ab67616d0000b273e6e4bf09a84f299c51f8feff,https://p.scdn.co/mp3-preview/f8c062632ae39879e209616d6891b4b122621bd2?cid=9950ac751e34487dbbe027c4fd7f8e99,243066,0,46,0.622,0.88,-4.211,0.0287,0.0132,0.0000315,0.0916,0.58,144.985,6,2002-12-10
0I329vpTJRdSRjEcWaQsSL,Jet Lag (feat. Natasha Bedingfield),https://i.scdn.co/image/ab67616d0000b273de7ba7b8ecfb253e4550f357,https://p.scdn.co/mp3-preview/5e4f04d15b20975db651432799b5f110a917dcc8?cid=9950ac751e34487dbbe027c4fd7f8e99,204526,0,66,0.535,0.962,-3.453,0.0638,0.00361,0,0.163,0.687,144.984,11,2011-06-17
1eyq8cjUQ2daFthW2PC2GM,Glory of Love,https://i.scdn.co/image/ab67616d0000b2739cd3665c5518c19b9ba36676,https://p.scdn.co/mp3-preview/db8481c754fe86fe6d76c517c089b02013666089?cid=9950ac751e34487dbbe027c4fd7f8e99,258333,0,76,0.52,0.61,-7.935,0.0282,0.0805,0.00000295,0.276,0.329,144.983,5,1986
7MaM6dxpFuC9QgWmTSJPik,Everybody On The Floor (Pump It) - Radio Edit,https://i.scdn.co/image/ab67616d0000b2735620833ab4bbd46b317a0daf,,217333,0,0,0.745,0.72,-9.889,0.048,0.0877,0.874,0.117,0.919,144.982,7,1997
0XfuvxptNRVoEWp7SaneV8,My Life Would Suck Without You,https://i.scdn.co/image/ab67616d0000b273ab05d85e404240f09429bdc1,https://p.scdn.co/mp3-preview/d497b49b34a981de01a35f98f6696002ac0955a8?cid=9950ac751e34487dbbe027c4fd7f8e99,211493,0,50,0.526,0.882,-4.006,0.0509,0.0014,0,0.144,0.424,144.982,9,2009-03-09
4Dm32oO01YpIubCHaAtKkN,My Life Would Suck Without You,https://i.scdn.co/image/ab67616d0000b2737ed87984e7f39ba42ee1b50a,https://p.scdn.co/mp3-preview/d497b49b34a981de01a35f98f6696002ac0955a8?cid=9950ac751e34487dbbe027c4fd7f8e99,211493,0,72,0.526,0.882,-4.006,0.0509,0.0014,0,0.144,0.424,144.982,9,2009-03-06
0QHEIqNKsMoOY5urbzN48u,Made You Look,https://i.scdn.co/image/ab67616d0000b2731a4f1ada93881da4ca8060ff,https://p.scdn.co/mp3-preview/f0eb89945aa820c0f30b5e97f8e2cab42d9f0a99?cid=9950ac751e34487dbbe027c4fd7f8e99,134256,0,88,0.838,0.525,-3.562,0.0665,0.345,0.00000192,0.0771,0.884,144.981,10,2022-10-21
1OhyE4pJdNDLvBjJsc6mo3,Let Me Down Easy,https://i.scdn.co/image/ab67616d0000b2737f80e1c7ed450180dd8f93e6,https://p.scdn.co/mp3-preview/f8b18b9af9da9af74650619b57f187044bfd610b?cid=9950ac751e34487dbbe027c4fd7f8e99,227631,0,45,0.556,0.588,-6.274,0.0325,0.307,0,0.0956,0.298,144.979,9,2014-07-11
4yyX2Iu4xJjW9xMvBZKSBi,Met Him Last Night (feat. Ariana Grande),https://i.scdn.co/image/ab67616d0000b2736593537e6a1510219779f1a5,https://p.scdn.co/mp3-preview/c116054968b46f75f473e7ac49ca52cbca68f3e0?cid=9950ac751e34487dbbe027c4fd7f8e99,204631,1,57,0.538,0.512,-4.548,0.0262,0.22,0,0.101,0.12,144.978,4,2021-04-01
6SFTYQSczxhBNKR5bYjGMD,Save Rock And Roll,https://i.scdn.co/image/ab67616d0000b273483a98632e23f6d2623ab75c,https://p.scdn.co/mp3-preview/b0bd0038d494c8b3932160ea24eedb974c60a35c?cid=9950ac751e34487dbbe027c4fd7f8e99,281080,1,55,0.557,0.777,-6.286,0.0635,0.0756,0.0000429,0.1,0.449,144.968,9,2013-04-12
3tYksAuEMrfk2t9kYjJs2h,The Boys Of Summer,https://i.scdn.co/image/ab67616d0000b273b9dd37fb0442b61faf252ab7,,295560,0,0,0.568,0.866,-5.352,0.0275,0.025,0.000143,0.202,0.558,144.961,6,2002-08-06
0PZbaGIEj3L7ZsWhuNhtpR,Hurricane,https://i.scdn.co/image/ab67616d0000b273dfd6a275365f889412cf53f9,https://p.scdn.co/mp3-preview/8a4a6e507546deec2befe7528a081c0d775fe8d2?cid=9950ac751e34487dbbe027c4fd7f8e99,250880,0,29,0.568,0.814,-5.078,0.043,0.0382,0,0.402,0.462,144.956,7,2013-01-01
4k90MjpmLMpwElf5q8YvbO,Tiny Dancer,https://i.scdn.co/image/ab67616d0000b2734a41dbd6a36756a6de43f04b,,375853,0,0,0.423,0.464,-9.564,0.0273,0.308,0.000161,0.117,0.255,144.954,0,2002-01-01
4hJNA7VCBfNDly2Lz1SKAt,Battlefield,https://i.scdn.co/image/ab67616d0000b273871e96e53bac144057add8db,https://p.scdn.co/mp3-preview/aff9bb5d3350b344ffbc5101c2ebb2cca5dd121d?cid=9950ac751e34487dbbe027c4fd7f8e99,241920,0,60,0.613,0.634,-3.472,0.0339,0.0178,0,0.0639,0.37,144.953,2,2009
3rpReNtrRZudNhHrYEjOyZ,Shut Up & Kiss Me,https://i.scdn.co/image/ab67616d0000b27372c475607cb622b7cf8d5941,https://p.scdn.co/mp3-preview/327aa554ab90177c964e3b5eb2161971f5448bfc?cid=9950ac751e34487dbbe027c4fd7f8e99,204733,0,48,0.547,0.92,-2.147,0.0406,0.000432,0,0.0616,0.813,144.95,8,2012-10-22
7te1MPtFmQ8iq6ErbTx8Na,He's So Fine,https://i.scdn.co/image/ab67616d0000b27395e71ddc60dffff1b81ff402,https://p.scdn.co/mp3-preview/62d1445e87cb5b411c0178d96f76c26ecd774d49?cid=9950ac751e34487dbbe027c4fd7f8e99,115493,0,37,0.428,0.463,-8.899,0.0372,0.584,0,0.14,0.93,144.947,7,1996-01-01
1yNyoWWWikbLhwIGWjZuDW,All Night,https://i.scdn.co/image/ab67616d0000b273f03c9779c27137669304ea20,,197793,0,0,0.563,0.775,-6.433,0.0366,0.00251,0,0.326,0.458,144.945,8,2016-10-14
3A7qX2QjDlPnazUsRk5y0M,2U (feat. Justin Bieber),https://i.scdn.co/image/ab67616d0000b27345c5570d4a66346d8f683913,https://p.scdn.co/mp3-preview/626f8fd3b8fd6119192f7c5871a0b506d8da2ee6?cid=9950ac751e34487dbbe027c4fd7f8e99,194896,0,70,0.548,0.65,-5.827,0.0591,0.219,0,0.225,0.557,144.937,8,2017-06-09
22PMfvdz35fFKYnJyMn077,Marry You,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,https://p.scdn.co/mp3-preview/6747a3674ec0b24ab9067972bb19291c3048a8d2?cid=9950ac751e34487dbbe027c4fd7f8e99,230192,0,79,0.621,0.82,-4.865,0.0367,0.332,0,0.104,0.452,144.905,10,2010-10-05
6SKwQghsR8AISlxhcwyA9R,Marry You,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0,https://p.scdn.co/mp3-preview/6747a3674ec0b24ab9067972bb19291c3048a8d2?cid=9950ac751e34487dbbe027c4fd7f8e99,230192,0,81,0.621,0.82,-4.865,0.0367,0.332,0,0.104,0.452,144.905,10,2010-10-05
11IIIe2IeEKR3IdV4s84Nm,Jungle Love,https://i.scdn.co/image/ab67616d0000b273632b907273dba6a6062fb780,https://p.scdn.co/mp3-preview/f5c0a06d2fcf457e2b3fa1098730efbf26b451ae?cid=9950ac751e34487dbbe027c4fd7f8e99,189293,0,48,0.481,0.689,-11.629,0.214,0.167,0.00153,0.739,0.782,144.851,5,1978-01-01
7IT2q7BtELsO7eeVTSvO0y,Darktown Strutters Ball - Live-2017 Remaster,https://i.scdn.co/image/ab67616d0000b2731d4c653e2fcb9763deb4a656,https://p.scdn.co/mp3-preview/12fcb48a106d46134e1e37dfe6800cc2834e64ee?cid=9950ac751e34487dbbe027c4fd7f8e99,263320,0,26,0.389,0.991,-3.216,0.103,0.104,0.311,0.952,0.169,144.84,10,2017-05-05
36CKza28wMxYdjdzji7ine,I Started A Joke,https://i.scdn.co/image/ab67616d0000b273d40610074e9816f2a2004336,https://p.scdn.co/mp3-preview/46ab98fd8b3944598237db9f2b809c65780db5d8?cid=9950ac751e34487dbbe027c4fd7f8e99,188306,0,70,0.31,0.464,-8.755,0.0275,0.156,0.00000894,0.132,0.431,144.775,7,1968-08-11
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,https://i.scdn.co/image/ab67616d0000b27365a7b0a6969f0efcde4b5aca,https://p.scdn.co/mp3-preview/e9bee4e5f3f3073b17b5b691ff82b4c2b0cb98d3?cid=9950ac751e34487dbbe027c4fd7f8e99,168840,0,79,0.654,0.929,-5.906,0.0998,0.0468,0,0.0539,0.902,144.774,1,1975-03-19
7990Xs9HQx7FXVIDVPEwj9,Rock And Roll All Nite,https://i.scdn.co/image/ab67616d0000b273f33dfb2da14d313d36ecdaa5,,168733,0,0,0.656,0.931,-5.827,0.0976,0.046,0,0.0543,0.909,144.747,1,1975-03-19
3HNTLCpAGnizbyJmk7466r,Never Let Me Go,https://i.scdn.co/image/ab67616d0000b2736a8c1075f751a78e0b7799c7,https://p.scdn.co/mp3-preview/6ff7068cd984a7436a2d4129d30ea6e7bb12c1fd?cid=9950ac751e34487dbbe027c4fd7f8e99,270973,0,69,0.452,0.736,-3.212,0.0378,0.297,0.0000022,0.381,0.24,144.683,9,2011-01-01
7viCimyhkPVR1lKOWus8KL,Eloise - Single Version,https://i.scdn.co/image/ab67616d0000b273df0652ee42befe38485f3e7b,https://p.scdn.co/mp3-preview/df1764ebea4128404a4a35067122ffbf32b0a4fa?cid=9950ac751e34487dbbe027c4fd7f8e99,311320,0,10,0.247,0.72,-8.881,0.0386,0.0937,0.0000586,0.12,0.445,144.653,11,2020-05-15
2nvC4i2aMo4CzRjRflysah,In My Place,https://i.scdn.co/image/ab67616d0000b273de09e02aa7febf30b7c02d82,https://p.scdn.co/mp3-preview/601677ed6c8fa893554bd225a488aa21d5181730?cid=9950ac751e34487dbbe027c4fd7f8e99,226680,0,78,0.424,0.588,-5.455,0.0278,0.0553,0.00000495,0.298,0.193,144.636,9,2002-08-08
1UPJoPSCpOzYcRBq5nc586,Underneath the Radar,https://i.scdn.co/image/ab67616d0000b2733413ff4db3fd58604def0085,https://p.scdn.co/mp3-preview/024c4950afaac542c96e3497d4101ff7e47498b8?cid=9950ac751e34487dbbe027c4fd7f8e99,367453,0,47,0.628,0.66,-12.262,0.0437,0.00994,0.51,0.398,0.437,144.635,2,1988
5wIxMTfyrSEx4w1MxaM96c,I Like It Like That,https://i.scdn.co/image/ab67616d0000b273c8fe219406e1ab000d0d56ae,https://p.scdn.co/mp3-preview/6322e6f032d20ed0b95772ccf1a099a3d45e4a55?cid=9950ac751e34487dbbe027c4fd7f8e99,117600,0,35,0.59,0.568,-11.295,0.0805,0.832,0,0.272,0.777,144.572,5,1987-08-04
3jJZVeExYzVYiV6Y9Fl3DX,Plush,https://i.scdn.co/image/ab67616d0000b273147e0a8a7c795a4eb7c511db,https://p.scdn.co/mp3-preview/34fc34262498af6b4d598e0cb5439ce952f08770?cid=9950ac751e34487dbbe027c4fd7f8e99,310346,0,71,0.423,0.954,-3.157,0.047,0.0021,0,0.177,0.5,144.553,7,1992-09-29
4xanWVQIzdCf51mg8cd1cQ,Times Like These,https://i.scdn.co/image/ab67616d0000b273136d7250568820409f8fdd60,https://p.scdn.co/mp3-preview/4965272ac902d9543fe17b2757fdb572b44f2315?cid=9950ac751e34487dbbe027c4fd7f8e99,267973,0,58,0.36,0.905,-3.808,0.0812,0.0000137,0.00000751,0.0753,0.309,144.544,4,2009-11-03
6DiPkm7C3LD9XsJWTGPFgv,Three Little Pigs,https://i.scdn.co/image/ab67616d0000b273244680b7c99c97532157cef9,https://p.scdn.co/mp3-preview/0163dad9449168c02db6e363e878076b5cc76457?cid=9950ac751e34487dbbe027c4fd7f8e99,353640,0,51,0.449,0.95,-4.978,0.225,0.0115,0.0000366,0.514,0.339,144.469,7,1993-02-25
0cj2joJcY6b4XSRfj2eZOl,When We Were Young,https://i.scdn.co/image/ab67616d0000b2735ffbbc3dca25d5c81491af1f,,290900,0,0,0.377,0.595,-5.936,0.0489,0.303,0,0.095,0.264,144.464,3,2015-11-20
7ilS0BPWS8ek2P2GaxH3cP,When We Were Young,https://i.scdn.co/image/ab67616d0000b2730993acbcf3bd653f0ce84eb1,,290900,0,0,0.377,0.595,-5.936,0.0489,0.303,0,0.095,0.264,144.464,3,2016-02-05
6RErDMariUoam3dPCwBKuL,Hawaii (Mono),https://i.scdn.co/image/ab67616d0000b273fa4b1c3f7c42c7d8d202d5c3,https://p.scdn.co/mp3-preview/fd2b83c9b030e94ed06ed80099f7e8cbbf07fafb?cid=9950ac751e34487dbbe027c4fd7f8e99,124800,0,23,0.389,0.587,-6.75,0.038,0.641,0,0.174,0.961,144.463,8,1963-09-16
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,https://i.scdn.co/image/ab67616d0000b27349c982dae436bac27c336f45,https://p.scdn.co/mp3-preview/03f13a169368253ffeb3a9ff37f69659e5c7d728?cid=9950ac751e34487dbbe027c4fd7f8e99,153800,0,83,0.5,0.501,-8.284,0.0376,0.462,0,0.26,0.623,144.438,0,1981
58E1XVmZTODC67YNjneuXM,Tainted Love,https://i.scdn.co/image/ab67616d0000b273db5f42a5cd45458926cab59d,https://p.scdn.co/mp3-preview/03f13a169368253ffeb3a9ff37f69659e5c7d728?cid=9950ac751e34487dbbe027c4fd7f8e99,153840,0,64,0.542,0.45,-9.931,0.0361,0.558,0.00000643,0.579,0.626,144.437,7,1981
4eM7bZnwoRQbVXktBxwlXa,Alice Long (You're Still My Favorite Girlfriend) - Mono Version,https://i.scdn.co/image/ab67616d0000b2733811343b4197262360cfe5fe,https://p.scdn.co/mp3-preview/bf3395d92b72ff04ff48e9adc16e1c0c63edd4aa?cid=9950ac751e34487dbbe027c4fd7f8e99,171240,0,25,0.531,0.848,-6.438,0.0384,0.0281,0.571,0.114,0.776,144.385,0,1969-02-16
3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),https://i.scdn.co/image/ab67616d0000b2736f27648d5087e1b7aeb2abdb,https://p.scdn.co/mp3-preview/d1b1d7387bf8f86799ebda306e024b82f7ea9c49?cid=9950ac751e34487dbbe027c4fd7f8e99,134386,0,71,0.39,0.625,-7.813,0.0537,0.36,0,0.0663,0.514,144.338,9,1964-07-13
2Bi0JWdxDMaKPanNofJSdL,I'm a Man,https://i.scdn.co/image/ab67616d0000b27395670c43925b9ce8a437c9b4,https://p.scdn.co/mp3-preview/71a3ef75ed452d2ae6dfa7a41886ac4ab7d59532?cid=9950ac751e34487dbbe027c4fd7f8e99,159866,0,36,0.388,0.674,-11.495,0.0721,0.0342,0.305,0.23,0.758,144.338,7,2002-05-08
6yqThFsiJG2jUEA6jdhruE,I Got You (I Feel Good),https://i.scdn.co/image/ab67616d0000b273378e07aab4c073076dbaf531,,167346,0,0,0.564,0.589,-6.692,0.138,0.412,0.00000335,0.117,0.749,144.276,7,2014-07-29
5eoEwktJ1CQrOBD8R6Dbcq,Not In That Way,https://i.scdn.co/image/ab67616d0000b273a56534bde4ee3ca23b15a018,,172452,0,0,0.392,0.15,-12.494,0.0322,0.94,0,0.116,0.296,144.268,2,2015-11-06
